OrderID,OrderDate,CustomerID,ProductID,ManagerID,Quantity,UnitPrice,DiscountPct,Cost
O11364,2025-02-13,C1463,P1096,M106,4,823.32,0.0,621.6
O11364,2025-02-13,C1463,P1010,M106,4,966.66,0.0,583.44
O11365,2024-12-01,C1110,P1025,M104,5,362.83,0.2,236.83
O11365,2024-12-01,C1110,P1016,M104,1,505.86,0.1,348.25
O11365,2024-12-01,C1110,P1102,M104,3,156.82,0.2,82.43
O11366,2024-07-31,C1411,P1037,M107,3,178.53,0.0,123.09
O11366,2024-07-31,C1411,P1086,M107,2,41.89,0.05,23.58
O11366,2024-07-31,C1411,P1040,M107,1,668.43,0.05,486.93
O11367,2024-06-11,C1442,P1055,M101,4,246.54,0.05,181.25
O11367,2024-06-11,C1442,P1080,M101,2,15.82,0.1,9.23
O11367,2024-06-11,C1442,P1088,M101,3,258.0,0.05,149.93
O11367,2024-06-11,C1442,P1066,M101,5,438.02,0.05,314.47
O11368,2024-08-19,C1253,P1071,M104,3,678.57,0.0,394.64
O11368,2024-08-19,C1253,P1026,M104,4,975.35,0.0,556.42
O11368,2024-08-19,C1253,P1061,M104,3,19.87,0.0,12.31
O11369,2025-05-24,C1425,P1051,M101,5,677.49,0.2,373.25
O11369,2025-05-24,C1425,P1005,M101,1,279.9,0.15,166.45
O11369,2025-05-24,C1425,P1100,M101,3,300.54,0.15,225.65
O11370,2025-11-25,C1142,P1084,M105,2,46.2,0.15,23.58
O11370,2025-11-25,C1142,P1054,M105,3,202.69,0.05,144.94
O11371,2024-09-12,C1405,P1006,M101,3,687.95,0.1,496.42
O11371,2024-09-12,C1405,P1053,M101,4,986.56,0.15,683.25
O11371,2024-09-12,C1405,P1107,M101,1,146.26,0.05,110.43
O11371,2024-09-12,C1405,P1027,M101,3,544.11,0.15,295.47
O11372,2025-05-13,C1417,P1021,M105,5,182.7,0.2,94.89
O11372,2025-05-13,C1417,P1040,M105,2,452.82,0.15,302.15
O11372,2025-05-13,C1417,P1052,M105,5,410.47,0.1,297.28
O11373,2025-09-23,C1225,P1096,M106,2,537.19,0.1,357.11
O11373,2025-09-23,C1225,P1086,M106,2,71.8,0.0,40.64
O11373,2025-09-23,C1225,P1038,M106,1,385.65,0.05,203.57
O11374,2024-08-27,C1379,P1073,M107,1,651.94,0.0,489.35
O11374,2024-08-27,C1379,P1015,M107,4,545.62,0.05,348.8
O11375,2025-12-15,C1253,P1108,M106,4,149.57,0.15,95.41
O11375,2025-12-15,C1253,P1090,M106,5,639.98,0.05,339.82
O11375,2025-12-15,C1253,P1090,M106,2,134.85,0.0,103.33
O11375,2025-12-15,C1253,P1071,M106,1,287.66,0.1,193.14
O11376,2024-11-25,C1382,P1073,M106,5,354.05,0.05,182.4
O11376,2024-11-25,C1382,P1037,M106,3,253.05,0.1,151.29
O11376,2024-11-25,C1382,P1115,M106,5,318.13,0.05,241.43
O11376,2024-11-25,C1382,P1068,M106,5,894.59,0.2,677.13
O11377,2024-07-25,C1160,P1086,M102,5,922.04,0.2,529.54
O11377,2024-07-25,C1160,P1069,M102,1,53.9,0.0,40.05
O11377,2024-07-25,C1160,P1096,M102,4,569.79,0.1,379.76
O11377,2024-07-25,C1160,P1110,M102,2,205.61,0.15,133.75
O11378,2025-07-07,C1250,P1034,M102,2,268.23,0.1,202.85
O11379,2025-04-07,C1065,P1037,M102,1,30.14,0.0,21.18
O11379,2025-04-07,C1065,P1044,M102,5,997.41,0.1,587.68
O11379,2025-04-07,C1065,P1078,M102,3,483.9,0.2,293.65
O11380,2024-03-27,C1155,P1089,M103,2,41.84,0.2,29.1
O11380,2024-03-27,C1155,P1030,M103,2,814.28,0.2,550.9
O11380,2024-03-27,C1155,P1075,M103,2,254.67,0.0,174.64
O11381,2025-06-14,C1471,P1074,M100,2,571.49,0.0,316.49
O11381,2025-06-14,C1471,P1088,M100,5,941.06,0.0,494.19
O11381,2025-06-14,C1471,P1025,M100,2,661.75,0.05,416.51
O11381,2025-06-14,C1471,P1011,M100,4,366.98,0.2,250.36
O11382,2024-02-18,C1277,P1051,M106,2,630.65,0.2,454.14
O11383,2025-05-12,C1438,P1047,M102,1,938.65,0.15,519.06
O11383,2025-05-12,C1438,P1109,M102,2,772.71,0.0,388.04
O11383,2025-05-12,C1438,P1001,M102,4,371.75,0.0,215.6
O11383,2025-05-12,C1438,P1102,M102,1,697.13,0.0,533.2
O11384,2025-07-20,C1190,P1045,M100,4,361.0,0.15,193.66
O11384,2025-07-20,C1190,P1118,M100,4,46.8,0.0,26.29
O11384,2025-07-20,C1190,P1055,M100,5,464.84,0.2,303.69
O11385,2025-09-15,C1487,P1055,M107,5,880.2,0.1,522.55
O11385,2025-09-15,C1487,P1019,M107,5,227.93,0.05,132.89
O11385,2025-09-15,C1487,P1026,M107,3,871.06,0.2,636.98
O11385,2025-09-15,C1487,P1042,M107,4,776.65,0.0,518.86
O11386,2025-10-06,C1275,P1088,M106,1,903.8,0.2,566.07
O11386,2025-10-06,C1275,P1048,M106,1,394.15,0.05,231.99
O11386,2025-10-06,C1275,P1117,M106,1,399.99,0.05,289.72
O11387,2024-06-16,C1499,P1046,M100,3,383.27,0.2,285.67
O11388,2024-08-09,C1466,P1102,M107,2,801.74,0.15,589.56
O11388,2024-08-09,C1466,P1070,M107,4,261.16,0.1,144.05
O11388,2024-08-09,C1466,P1039,M107,2,834.51,0.1,445.34
O11388,2024-08-09,C1466,P1081,M107,4,299.13,0.1,152.03
O11389,2025-06-16,C1478,P1057,M102,3,736.53,0.2,513.61
O11389,2025-06-16,C1478,P1035,M102,1,216.3,0.15,162.88
O11390,2025-06-29,C1400,P1058,M102,1,307.36,0.1,208.63
O11391,2024-12-11,C1057,P1011,,4,394.88,0.05,253.27
O11392,2024-11-12,C1092,P1108,M105,5,198.4,0.15,140.03
O11392,2024-11-12,C1092,P1112,M105,2,866.14,0.1,593.32
O11392,2024-11-12,C1092,P1027,M105,3,783.12,0.15,442.14
O11392,2024-11-12,C1092,P1006,M105,3,244.94,0.1,191.88
O11393,2024-04-13,C1325,P1032,M100,5,664.95,0.0,421.33
O11393,2024-04-13,C1325,P1006,M100,1,43.48,0.0,33.84
O11393,2024-04-13,C1325,P1047,M100,2,816.72,0.1,463.73
O11394,2025-10-16,C1099,P1056,M107,1,172.57,0.15,119.78
O11394,2025-10-16,C1099,P1078,M107,5,670.17,0.1,473.26
O11395,2025-07-20,C1109,P1108,M106,4,206.75,0.15,162.03
O11395,2025-07-20,C1109,P1066,M106,5,169.99,0.0,113.03
O11395,2025-07-20,C1109,P1042,M106,2,938.74,0.0,541.84
O11396,2025-04-29,C1249,P1024,M100,4,417.23,0.1,333.46
O11396,2025-04-29,C1249,P1053,M100,2,674.23,0.15,361.84
O11396,2025-04-29,C1249,P1108,M100,4,289.22,0.15,172.18
O11396,2025-04-29,C1249,P1100,M100,5,428.1,0.0,264.61
O11397,2025-08-02,C1489,P1033,M103,2,984.3,0.2,747.52
O11397,2025-08-02,C1489,P1008,M103,3,801.95,0.05,411.73
O11397,2025-08-02,C1489,P1023,M103,2,63.24,0.1,48.49
O11398,2025-02-25,C1241,P1047,M105,2,681.75,0.2,367.73
O11399,2025-03-10,C1328,P1117,M105,1,860.77,0.1,520.27
O11399,2025-03-10,C1328,P1063,M105,5,542.87,0.05,390.06
O11399,2025-03-10,C1328,P1047,M105,1,62.13,0.2,34.59
O11400,2024-02-17,C1309,P1046,M106,5,622.94,0.15,407.67
O11400,2024-02-17,C1309,P1072,M106,4,588.32,0.2,392.31
O11400,2024-02-17,C1309,P1046,M106,3,815.91,0.0,463.46
O11401,2025-12-30,C1008,P1115,M107,4,940.42,0.15,511.18
O11401,2025-12-30,C1008,P1104,M107,3,616.14,0.1,405.44
O11401,2025-12-30,C1008,P1048,M107,4,782.91,0.1,414.86
O11402,2024-11-13,C1029,P1103,M103,2,968.98,0.15,529.18
O11402,2024-11-13,C1029,P1002,M103,2,776.19,0.05,471.68
O11402,2024-11-13,C1029,P1000,M103,4,944.73,0.0,517.61
O11403,2024-05-26,C1310,P1092,M101,3,244.76,0.15,182.71
O11403,2024-05-26,C1310,P1061,M101,4,921.19,0.0,586.86
O11404,2024-05-13,C1430,P1068,M105,3,609.95,0.2,314.52
O11404,2024-05-13,C1430,P1017,M105,3,643.27,0.0,359.92
O11404,2024-05-13,C1430,P1028,M105,1,909.82,0.1,459.94
O11405,2025-11-20,C1274,P1110,M102,5,384.37,0.1,220.65
O11406,2025-08-18,C1392,P1035,M106,3,428.78,0.2,310.38
O11406,2025-08-18,C1392,P1060,M106,2,142.22,0.15,93.87
O11406,2025-08-18,C1392,P1085,M106,1,118.76,0.0,72.73
O11407,2025-06-17,C1475,P1053,M104,4,43.22,0.0,23.44
O11407,2025-06-17,C1475,P1007,M104,2,846.66,0.05,538.63
O11408,2024-03-26,C1444,P1083,M100,2,613.22,0.15,490.26
O11409,2025-02-09,C1058,P1095,M106,1,129.18,0.2,100.87
O11410,2024-09-05,C1442,P1046,M102,4,849.44,0.05,492.17
O11411,2025-06-09,C1372,P1029,M104,5,691.4,0.2,367.36
O11411,2025-06-09,C1372,P1072,M104,3,387.52,0.15,265.01
O11411,2025-06-09,C1372,P1066,M104,2,344.18,0.1,225.76
O11411,2025-06-09,C1372,P1084,M104,4,152.72,0.2,76.42
O11412,2024-12-25,C1340,P1045,M107,5,595.46,0.15,397.22
O11412,2024-12-25,C1340,P1116,M107,4,400.19,0.1,302.48
O11412,2024-12-25,C1340,P1098,M107,1,188.44,0.15,133.1
O11412,2024-12-25,C1340,P1055,M107,2,523.35,0.15,331.35
O11413,2024-05-31,C1126,P1063,M105,1,897.06,0.2,492.68
O11414,2025-11-03,C1108,P1042,M106,1,99.09,0.0,73.27
O11414,2025-11-03,C1108,P1038,M106,2,379.53,0.2,196.14
O11414,2025-11-03,C1108,P1013,M106,3,322.09,0.1,228.44
O11414,2025-11-03,C1108,P1053,M106,2,845.23,0.05,499.01
O11415,2024-12-19,C1225,P1058,M103,2,187.56,0.2,120.04
O11415,2024-12-19,C1225,P1024,M103,2,864.5,0.0,442.57
O11416,2024-01-04,C1216,P1001,M102,2,477.89,0.0,287.79
O11417,2024-10-22,C1441,P1063,M100,5,137.85,0.15,71.94
O11418,2025-01-17,C1251,P1094,M104,4,744.24,0.1,501.91
O11419,2024-09-25,C1391,P1062,M103,2,564.24,0.0,365.79
O11419,2024-09-25,C1391,P1077,M103,3,159.83,0.15,94.83
O11420,2024-07-10,C1160,P1044,M102,1,197.44,0.1,145.34
O11421,2024-04-22,C1318,P1111,M102,2,900.03,0.05,488.59
O11421,2024-04-22,C1318,P1110,M102,5,229.45,0.15,179.93
O11421,2024-04-22,C1318,P1051,M102,5,809.58,0.0,487.42
O11422,2025-07-25,C1284,P1096,M103,5,562.89,0.1,316.28
O11423,2024-12-27,C1469,P1067,M100,2,194.1,0.15,104.94
O11423,2024-12-27,C1469,P1084,M100,2,660.24,0.2,438.97
O11423,2024-12-27,C1469,P1021,M100,5,657.27,0.05,400.44
O11424,2025-05-20,C1412,P1100,M101,4,681.64,0.15,384.36
O11425,2025-11-02,C1312,P1040,M105,2,581.51,0.05,334.18
O11425,2025-11-02,C1312,P1013,M105,1,325.02,0.05,218.55
O11425,2025-11-02,C1312,P1092,M105,4,822.14,0.05,525.67
O11425,2025-11-02,C1312,P1060,M105,5,776.76,0.2,401.39
O11426,2025-01-17,C1104,P1107,M103,1,381.97,0.05,247.15
O11426,2025-01-17,C1104,P1022,M103,5,493.47,0.2,351.54
O11426,2025-01-17,C1104,P1085,M103,5,572.53,0.15,439.78
O11426,2025-01-17,C1104,P1112,M103,3,804.96,0.1,466.04
O11427,2025-06-08,C1220,P1112,M106,5,411.47,0.15,303.33
O11427,2025-06-08,C1220,P1085,M106,2,926.88,0.05,534.52
O11427,2025-06-08,C1220,P1072,M106,2,288.22,0.0,214.95
O11428,2024-03-06,C1359,P1117,M102,1,93.91,0.0,68.27
O11428,2024-03-06,C1359,P1112,M102,1,258.3,0.15,201.84
O11428,2024-03-06,C1359,P1012,M102,1,764.55,0.15,428.02
O11428,2024-03-06,C1359,P1013,M102,4,585.57,0.05,434.82
O11429,2024-06-01,C1376,P1094,M107,3,852.08,0.15,630.07
O11429,2024-06-01,C1376,P1071,M107,2,890.86,0.2,517.98
O11429,2024-06-01,C1376,P1054,M107,3,532.63,0.15,395.07
O11430,2024-07-16,C1186,P1065,M101,3,469.89,0.1,259.53
O11431,2024-04-01,C1147,P1040,M105,2,266.41,0.05,147.81
O11431,2024-04-01,C1147,P1056,M105,2,130.09,0.15,74.69
O11432,2025-04-20,C1380,P1093,M106,5,943.54,0.2,641.32
O11433,2025-12-19,C1436,P1078,M105,2,495.55,0.1,252.94
O11433,2025-12-19,C1436,P1020,M105,4,404.67,0.0,265.09
O11433,2025-12-19,C1436,P1016,M105,1,992.97,0.0,625.01
O11433,2025-12-19,C1436,P1036,M105,3,833.22,0.1,471.86
O11434,2025-08-02,C1207,P1029,M100,3,136.85,0.1,108.67
O11434,2025-08-02,C1207,P1079,M100,2,169.55,0.1,121.77
O11435,2024-10-15,C1462,P1105,M107,5,702.0,0.2,379.53
O11435,2024-10-15,C1462,P1115,M107,3,154.91,0.2,104.57
O11435,2024-10-15,C1462,P1107,M107,2,417.41,0.1,228.78
O11435,2024-10-15,C1462,P1012,M107,4,81.55,0.1,53.24
O11436,2024-09-28,C1003,P1117,M107,4,414.18,0.1,300.65
O11437,2025-02-21,C1268,P1115,M105,5,312.74,0.1,224.28
O11437,2025-02-21,C1268,P1097,M105,5,505.42,0.05,291.7
O11437,2025-02-21,C1268,P1119,M105,4,53.9,0.2,39.6
O11437,2025-02-21,C1268,P1079,M105,5,646.75,0.1,367.81
O11438,2025-08-26,C1466,P1084,M101,4,520.89,0.05,301.69
O11438,2025-08-26,C1466,P1034,M101,3,490.75,0.15,320.06
O11439,2025-05-12,C1126,P1072,M100,5,714.34,0.15,454.91
O11439,2025-05-12,C1126,P1024,M100,1,212.58,0.05,122.42
O11440,2025-10-03,C1008,P1041,M101,3,727.0,0.15,484.1
O11441,2025-07-08,C1317,P1106,M104,1,57.76,0.1,31.01
O11441,2025-07-08,C1317,P1017,M104,2,131.65,0.15,69.68
O11441,2025-07-08,C1317,P1056,M104,2,622.41,0.2,442.27
O11441,2025-07-08,C1317,P1070,M104,2,383.22,0.05,250.97
O11442,2024-05-03,C1111,P1096,M105,3,857.57,0.1,611.42
O11443,2024-10-27,C1152,P1012,M105,3,147.8,0.15,78.71
O11443,2024-10-27,C1152,P1112,M105,1,749.1,0.15,449.76
O11444,2024-10-16,C1212,P1018,M105,5,926.08,0.1,558.45
O11445,2025-11-03,C1372,P1049,M103,2,629.82,0.2,322.27
O11445,2025-11-03,C1372,P1052,M103,5,71.24,0.05,49.52
O11445,2025-11-03,C1372,P1078,M103,1,79.49,0.0,54.44
O11446,2024-01-05,C1098,P1034,M106,3,343.54,0.0,201.24
O11447,2024-05-25,C1456,P1118,M102,1,863.02,0.1,494.5
O11447,2024-05-25,C1456,P1069,M102,2,102.56,0.2,71.34
O11447,2024-05-25,C1456,P1009,M102,2,918.46,0.05,605.93
O11448,2025-10-11,C1006,P1001,M100,1,852.2,0.1,448.28
O11448,2025-10-11,C1006,P1021,M100,1,789.23,0.2,412.32
O11449,2025-02-01,C1296,P1109,M104,1,744.12,0.0,516.4
O11449,2025-02-01,C1296,P1015,M104,2,511.43,0.1,344.3
O11449,2025-02-01,C1296,P1025,M104,1,974.99,0.15,712.49
O11449,2025-02-01,C1296,P1109,M104,1,230.55,0.1,162.69
O11450,2024-10-02,C1314,P1107,M106,5,525.2,0.15,404.27
O11450,2024-10-02,C1314,P1021,M106,2,746.72,0.05,550.27
O11450,2024-10-02,C1314,P1111,M106,2,400.92,0.0,205.29
O11450,2024-10-02,C1314,P1035,M106,2,402.78,0.2,232.63
O11451,2025-10-15,C1182,P1077,M101,2,694.05,0.1,522.26
O11452,2025-06-30,C1434,P1104,M100,1,111.78,0.1,56.93
O11453,2025-03-17,C1177,P1087,M102,3,274.9,0.2,208.54
O11453,2025-03-17,C1177,P1033,M102,4,916.53,0.05,516.42
O11453,2025-03-17,C1177,P1031,M102,4,911.37,0.05,480.15
O11453,2025-03-17,C1177,P1016,M102,3,602.48,0.05,314.69
O11454,2025-08-25,C1090,P1103,M100,5,505.69,0.1,401.66
O11454,2025-08-25,C1090,P1104,M100,5,912.62,0.0,646.31
O11454,2025-08-25,C1090,P1104,M100,1,272.82,0.0,183.37
O11455,2025-12-20,C1352,P1090,M103,3,29.11,0.05,15.86
O11455,2025-12-20,C1352,P1095,M103,5,184.99,0.1,104.52
O11456,2024-08-12,C1112,P1044,M107,4,498.97,0.05,347.89
O11456,2024-08-12,C1112,P1112,M107,1,468.84,0.15,248.44
O11456,2024-08-12,C1112,P1116,M107,3,493.8,0.1,378.47
O11457,2025-10-30,C1092,P1114,M101,2,327.76,0.0,239.43
O11458,2024-02-05,C1227,P1087,M104,4,864.71,0.05,436.27
O11458,2024-02-05,C1227,P1012,M104,1,35.72,0.2,23.77
O11459,2025-11-26,C1291,P1040,M100,3,804.34,0.1,483.69
O11459,2025-11-26,C1291,P1024,M100,5,119.31,0.0,92.27
O11459,2025-11-26,C1291,P1118,M100,1,390.56,0.2,259.57
O11460,2025-04-12,C1229,P1094,M103,5,566.52,0.2,423.05
O11460,2025-04-12,C1229,P1080,M103,1,155.23,0.05,122.6
O11460,2025-04-12,C1229,P1046,M103,5,455.03,0.2,347.68
O11461,2025-11-24,C1235,P1050,M103,3,331.31,0.0,186.59
O11461,2025-11-24,C1235,P1019,M103,5,188.05,0.05,128.29
O11461,2025-11-24,C1235,P1081,M103,2,807.42,0.15,547.34
O11461,2025-11-24,C1235,P1096,M103,3,389.23,0.05,260.35
O11462,2025-04-10,C1492,P1032,M105,1,802.62,0.1,453.02
O11462,2025-04-10,C1492,P1032,M105,2,257.71,0.2,173.31
O11462,2025-04-10,C1492,P1009,M105,5,29.68,0.0,15.21
O11462,2025-04-10,C1492,P1021,M105,1,425.93,0.15,274.82
O11463,2024-09-09,C1338,P1015,M107,3,567.07,0.0,357.53
O11463,2024-09-09,C1338,P1113,M107,2,702.39,0.05,412.39
O11463,2024-09-09,C1338,P1032,M107,2,785.15,0.2,460.74
O11463,2024-09-09,C1338,P1094,M107,2,818.81,0.2,613.15
O11464,2024-12-11,C1201,P1107,M103,4,427.8,0.0,219.58
O11465,2024-02-09,C1001,P1003,M105,5,358.01,0.2,229.19
O11465,2024-02-09,C1001,P1055,M105,2,149.69,0.1,103.86
O11466,2025-08-11,C1255,P1032,M107,4,677.01,0.05,431.7
O11466,2025-08-11,C1255,P1067,M107,5,498.98,0.0,327.5
O11466,2025-08-11,C1255,P1034,M107,1,472.5,0.05,253.01
O11466,2025-08-11,C1255,P1099,M107,4,887.9,0.15,631.79
O11467,2025-07-03,C1033,P1071,M106,2,232.18,0.0,151.71
O11467,2025-07-03,C1033,P1093,M106,3,69.48,0.05,44.44
O11468,2024-02-12,C1080,P1048,M103,3,874.14,0.05,481.53
O11468,2024-02-12,C1080,P1115,M103,4,326.92,0.0,249.82
O11468,2024-02-12,C1080,P1037,M103,3,671.12,0.1,476.53
O11468,2024-02-12,C1080,P1100,M103,4,101.65,0.05,71.65
O11469,2025-07-11,C1425,P1011,M106,2,501.4,0.1,392.83
O11469,2025-07-11,C1425,P1006,M106,1,871.7,0.2,468.96
O11469,2025-07-11,C1425,P1024,M106,4,40.12,0.1,31.81
O11470,2024-10-14,C1421,P1107,M105,2,877.53,0.2,575.84
O11470,2024-10-14,C1421,P1077,M105,5,86.52,0.0,69.1
O11470,2024-10-14,C1421,P1018,M105,4,322.04,0.0,194.56
O11470,2024-10-14,C1421,P1029,M105,4,464.33,0.15,273.42
O11471,2024-04-19,C1241,P1112,M105,1,28.02,0.0,18.18
O11472,2024-03-13,C1205,P1035,M103,4,815.21,0.1,429.55
O11472,2024-03-13,C1205,P1091,M103,4,162.1,0.0,116.26
O11473,2025-01-10,C1405,P1107,M104,5,229.99,0.0,154.54
O11473,2025-01-10,C1405,P1036,M104,2,361.78,0.05,230.6
O11474,2025-12-19,C1031,P1098,M101,3,926.75,0.0,474.16
O11475,2025-09-04,C1402,P1009,M103,2,959.16,0.0,730.89
O11475,2025-09-04,C1402,P1088,M103,3,145.63,0.1,79.65
O11475,2025-09-04,C1402,P1067,M103,1,859.18,0.0,535.45
O11475,2025-09-04,C1402,P1021,M103,3,447.09,0.1,310.07
O11476,2025-09-08,C1049,P1075,M103,-1,602.75,0.05,302.96
O11476,2025-09-08,C1049,P1042,M103,1,707.74,0.1,476.1
O11477,2025-08-14,C1330,P1019,M101,3,321.92,0.0,255.21
O11477,2025-08-14,C1330,P1070,M101,4,279.17,0.2,178.62
O11477,2025-08-14,C1330,P1020,M101,4,889.55,0.15,509.99
O11478,2025-12-13,C1254,P1082,M102,4,49.84,0.1,27.54
O11478,2025-12-13,C1254,P1041,M102,2,995.59,0.05,763.78
O11478,2025-12-13,C1254,P1109,M102,2,485.18,0.15,361.53
O11478,2025-12-13,C1254,P1044,M102,4,304.87,0.15,177.82
O11479,2024-09-27,C1009,P1048,M102,5,104.58,0.1,69.26
O11479,2024-09-27,C1009,P1082,M102,1,732.39,0.1,574.68
O11479,2024-09-27,C1009,P1087,M102,3,365.04,0.0,215.86
O11479,2024-09-27,C1009,P1044,M102,1,392.02,0.2,216.22
O11480,2025-06-23,C1469,P1096,M105,1,201.01,0.1,132.97
O11480,2025-06-23,C1469,P1074,M105,3,799.95,0.0,455.54
O11481,2025-04-19,C1099,P1046,M107,4,640.18,0.0,346.87
O11482,2024-06-08,C1344,P1109,M107,2,740.46,0.1,385.71
O11483,2025-12-08,C1319,P1007,M100,1,978.2,0.0,561.07
O11484,2024-10-05,C1493,P1093,M101,3,49.84,0.05,27.65
O11485,2024-05-16,C1209,P1094,M107,3,232.84,0.0,116.73
O11485,2024-05-16,C1209,P1110,M107,1,776.28,0.2,424.33
O11485,2024-05-16,C1209,P1057,M107,1,93.27,0.05,59.95
O11485,2024-05-16,C1209,P1068,M107,5,893.9,0.1,496.62
O11486,2024-03-06,C1446,P1062,M102,2,886.55,0.15,661.06
O11486,2024-03-06,C1446,P1115,M102,1,657.25,0.1,464.75
O11486,2024-03-06,C1446,P1029,M102,3,58.35,0.05,29.82
O11486,2024-03-06,C1446,P1044,M102,5,156.86,0.2,108.0
O11487,2024-01-01,C1150,P1027,M102,4,842.78,0.0,525.27
O11488,2024-08-08,C1159,P1113,M101,2,146.7,0.2,105.94
O11489,2024-12-04,C1045,P1066,M105,1,889.43,0.1,701.29
O11490,2024-10-14,C1353,P1115,M102,1,47.2,0.05,36.32
O11490,2024-10-14,C1353,P1099,M102,4,982.77,0.1,770.02
O11491,2025-03-16,C1093,P1021,M104,1,680.39,0.05,370.88
O11491,2025-03-16,C1093,P1090,M104,2,427.69,0.2,260.53
O11492,2024-03-22,C1084,P1103,M104,2,461.95,0.1,238.69
O11492,2024-03-22,C1084,P1033,M104,1,266.79,0.05,159.71
O11492,2024-03-22,C1084,P1046,M104,5,31.82,0.1,25.0
O11492,2024-03-22,C1084,P1069,M104,3,611.6,0.15,479.07
O11493,2024-07-12,C1137,P1049,,1,265.39,0.1,194.42
O11493,2024-07-12,C1137,P1056,M107,5,781.84,0.2,556.64
O11493,2024-07-12,C1137,P1029,M107,5,527.95,0.05,394.65
O11493,2024-07-12,C1137,P1038,M107,2,787.15,0.1,465.5
O11494,2024-08-06,C1212,P1063,M100,1,194.51,0.1,131.46
O11494,2024-08-06,C1212,P1043,M100,5,157.64,0.0,122.56
O11495,2024-11-11,C1135,P1096,M100,1,648.63,0.0,467.46
O11495,2024-11-11,C1135,P1082,M100,3,810.73,0.15,558.78
O11495,2024-11-11,C1135,P1010,M100,1,115.53,0.15,89.88
O11495,2024-11-11,C1135,P1026,M100,5,983.69,0.15,682.43
O11496,2025-04-09,C1255,P1079,M103,1,435.52,0.0,295.31
O11496,2025-04-09,C1255,P1004,M103,4,534.27,0.2,336.45
O11496,2025-04-09,C1255,P1046,M103,1,87.95,0.15,46.88
O11497,2025-06-26,C1027,P1073,M101,5,232.51,0.2,160.08
O11497,2025-06-26,C1027,P1082,M101,1,91.98,0.2,72.74
O11498,2024-10-24,C1448,P1011,M106,2,561.4,0.0,371.37
O11499,2025-07-05,C1123,P1096,M103,5,497.95,0.05,305.83
O11499,2025-07-05,C1123,P1095,M103,5,18.78,0.2,9.62
O11499,2025-07-05,C1123,P1010,M103,4,192.59,0.05,148.14
O11499,2025-07-05,C1123,P1033,M103,4,353.98,0.0,214.53
O11500,2024-12-15,C1482,P1048,M102,3,447.68,0.05,276.44
O11501,2025-07-17,C1056,P1063,M104,4,329.33,0.2,189.23
O11501,2025-07-17,C1056,P1048,M104,2,355.21,0.2,282.62
O11502,2025-07-27,C1474,P1096,M100,2,501.66,0.1,394.78
O11502,2025-07-27,C1474,P1010,M100,1,177.77,0.1,140.69
O11502,2025-07-27,C1474,P1052,M100,4,377.86,0.05,257.18
O11503,2024-05-10,C1344,P1047,M101,4,742.9,0.2,594.3
O11503,2024-05-10,C1344,P1097,M101,2,70.93,0.2,56.6
O11503,2024-05-10,C1344,P1027,M101,5,853.36,0.2,658.61
O11504,2025-11-28,C1257,P1073,M107,3,45.38,0.0,31.82
O11505,2024-10-12,C1389,P1105,M106,2,548.53,0.15,338.53
O11505,2024-10-12,C1389,P1076,M106,2,86.76,0.05,68.72
O11505,2024-10-12,C1389,P1042,M106,4,220.72,0.0,147.56
O11506,2025-09-04,C1427,P1020,M106,2,57.72,0.1,45.94
O11506,2025-09-04,C1427,P1029,M106,1,49.53,0.0,26.33
O11506,2025-09-04,C1427,P1047,M106,5,335.03,0.15,242.52
O11506,2025-09-04,C1427,P1070,M106,2,81.18,0.0,48.35
O11507,2025-06-09,C1340,P1069,M101,1,768.42,0.15,463.97
O11507,2025-06-09,C1340,P1016,M101,2,903.2,0.0,593.61
O11507,2025-06-09,C1340,P1076,M101,1,692.65,0.0,530.28
O11508,2024-09-14,C1194,P1102,M102,3,990.19,0.0,745.5
O11509,2025-07-25,C1236,P1035,M101,1,72.27,0.15,44.68
O11509,2025-07-25,C1236,P1028,M101,2,228.62,0.1,146.64
O11509,2025-07-25,C1236,P1059,M101,5,938.95,0.2,690.77
O11510,2024-09-04,C1449,P1055,M102,5,316.12,0.15,177.85
O11510,2024-09-04,C1449,P1118,M102,5,432.52,0.15,268.14
O11511,2024-05-21,C1474,P1083,M102,5,470.94,0.1,299.35
O11511,2024-05-21,C1474,P1007,M102,4,445.96,0.0,231.0
O11512,2024-10-22,C1029,P1077,M106,1,641.73,0.0,438.6
O11513,2024-07-23,C1320,P1103,M101,5,648.69,0.0,503.3
O11513,2024-07-23,C1320,P1001,M101,2,360.1,0.2,253.47
O11514,2025-10-20,C1447,P1062,M103,3,571.0,0.1,338.22
O11514,2025-10-20,C1447,P1069,M103,1,968.68,0.0,731.58
O11515,2025-12-14,C1101,P1011,M105,2,575.03,0.15,373.52
O11516,2024-09-06,C1221,P1113,M106,1,463.82,0.05,337.47
O11516,2024-09-06,C1221,P1085,M106,2,829.39,0.05,501.22
O11517,2024-06-17,C1386,P1098,M102,3,890.39,0.0,555.12
O11517,2024-06-17,C1386,P1061,M102,4,884.95,0.2,668.76
O11518,2025-09-09,C1283,P1045,M100,4,438.85,0.0,237.95
O11519,2024-09-05,C1157,P1066,M106,2,187.79,0.1,129.97
O11520,2025-03-08,C1291,P1046,M100,5,781.54,0.0,401.46
O11520,2025-03-08,C1291,P1064,M100,2,860.72,0.05,649.24
O11521,2025-11-13,C1337,P1046,M107,3,994.81,0.05,758.85
